repo_id,commits,interval
692508,1,22
692508,1,20
692508,2,7
692508,3,-2
692508,4,-5
692508,1,95
692508,2,31
692508,2,-14
692508,11,-24
692508,1,6
692508,13,-13
692508,6,-16
692508,8,-6
692508,1,98
692508,1,35
692508,4,8
692508,3,-20
692508,1,-31
692508,8,37
692508,7,30
692508,4,9
692508,14,-15
692508,7,97
692508,1,41
692508,2,39
692508,5,-18
692508,1,-45
692508,5,101
692508,5,100
692508,1,67
692508,1,58
692508,5,40
692508,1,-3
692508,1,-27
692508,2,21
692508,1,93
692508,1,4
692508,2,68
692508,8,-23
26410737,2,35
26410737,4,3
26410737,13,-36
26410737,6,-39
26410737,24,-40
26410737,4,131
26410737,1,48
26410737,6,-18
26410737,3,-34
26410737,2,102
26410737,11,2
26410737,1,77
26410737,11,-19
26410737,1,-22
26410737,1,-29
26410737,7,-38
26410737,3,134
26410737,1,58
26410737,15,-35
26410737,1,-43
26410737,5,-50
26410737,1,135
26410737,2,69
26410737,4,63
26410737,4,49
26410737,25,37
26410737,12,-33
26410737,6,-47
26410737,10,109
26410737,4,76
26410737,4,56
26410737,3,26
26410737,8,-27
26410737,2,-44
26410737,1,46
26410737,2,38
26410737,6,32
26410737,4,-28
26410737,1,136
26410737,1,55
26410737,1,5
26410737,5,-31
26410737,12,-46
26410737,1,40
26410737,2,4
26410737,10,-8
26410737,1,-48
26410737,2,83
26410737,6,43
26410737,8,34
26410737,11,-17
26410737,3,-30
26410737,7,-42
26410737,2,116
26410737,6,112
26410737,2,73
26410737,2,45
26410737,3,41
26410737,3,16
26410737,2,-11
26410737,4,57
26410737,2,-15
26410737,4,-24
26410737,5,-41
26410737,3,10
26410737,1,-20
26410737,2,44
26410737,32,33
26410737,1,-21
26410737,3,-26
26410737,1,86
26410737,7,70
26410737,2,36
26410737,10,-12
26410737,8,-25
26410737,4,-37
26410737,9,-49
60879680,20,73
60879680,1,29
60879680,1,-18
60879680,18,120
60879680,31,114
60879680,2,94
60879680,15,-21
60879680,24,51
60879680,9,-9
60879680,5,-20
60879680,38,98
60879680,1,28
60879680,8,133
60879680,12,66
60879680,1,23
60879680,3,30
60879680,9,27
60879680,7,153
60879680,28,139
60879680,11,74
60879680,6,80
60879680,4,77
60879680,33,65
60879680,13,-22
60879680,16,125
60879680,33,108
60879680,4,107
60879680,4,87
60879680,2,83
60879680,6,34
60879680,2,144
60879680,10,116
60879680,2,96
60879680,25,62
60879680,26,50
60879680,10,138
60879680,15,121
60879680,7,105
60879680,2,79
60879680,34,64
60879680,10,151
60879680,37,145
60879680,5,141
60879680,32,48
60879680,50,103
60879680,20,100
60879680,20,92
60879680,17,132
60879680,19,110
60879680,23,150
60879680,1,-7
60879680,10,26
60879680,12,127
60879680,7,76
60879680,2,70
60879680,1,45
60879680,16,146
60879680,1,86
60879680,15,69
60879680,3,140
60879680,4,57
60879680,1,32
60879680,8,147
60879680,25,106
60879680,26,58
60879680,1,75
60879680,10,72
60879680,28,149
60879680,22,109
60879680,1,91
60879680,32,128
60879680,9,88
60879680,14,82
60879680,34,-12
60879680,16,142
60879680,27,118
60879680,2,60
60879680,59,119
60879680,34,117
60879680,2,95
60879680,3,85
60879680,6,155
60879680,9,154
60879680,4,143
60879680,5,115
60879680,32,111
60879680,2,41
60879680,4,-23
60879680,3,148
60879680,15,126
60879680,32,124
60879680,8,102
60879680,9,113
60879680,34,101
60879680,8,81
60879680,7,90
60879680,17,123
60879680,20,122
60879680,17,97
60879680,15,136
60879680,2,131
60879680,3,12
60879680,17,47
60879680,21,54
60879680,4,71
60879680,8,-11
60879680,30,59
60879680,18,49
60879680,1,37
60879680,5,-28
60879680,20,93
60879680,4,84
60879680,25,67
60879680,11,78
60879680,9,68
60879680,55,63
60879680,9,56
60879680,10,55
60879680,14,137
60879680,16,112
60879680,3,89
60879680,14,99
60879680,32,61
60879680,14,-15
25787949,1,152
25787949,3,86
25787949,1,51
25787949,2,29
25787949,6,-33
25787949,1,-34
25787949,2,-36
25787949,3,-37
47656191,2,-49
47656191,2,154
47656191,2,115
47656191,2,92
47656191,6,80
47656191,2,78
47656191,1,26
47656191,14,156
47656191,1,124
47656191,8,151
47656191,5,-17
47656191,2,112
47656191,1,103
47656191,1,-20
47656191,2,-50
47656191,3,101
47656191,3,70
47656191,6,-46
47656191,6,149
47656191,1,29
47656191,1,129
47656191,1,82
47656191,9,58
47656191,1,-16
47656191,2,-21
47656191,2,-48
47656191,1,131
47656191,1,148
47656191,5,85
47656191,2,18
47656191,1,5
104394958,18,124
104394958,19,72
104394958,37,40
104394958,2,94
104394958,4,55
104394958,9,145
104394958,8,112
104394958,19,95
104394958,4,87
104394958,6,48
104394958,46,44
104394958,3,106
104394958,9,45
104394958,18,155
104394958,2,67
104394958,12,57
104394958,2,46
104394958,45,43
104394958,40,42
104394958,2,38
104394958,4,157
104394958,4,133
104394958,19,88
104394958,1,76
104394958,4,119
104394958,1,110
104394958,2,100
104394958,57,39
104394958,2,140
104394958,2,139
104394958,10,138
104394958,2,96
104394958,8,92
104394958,5,56
104394958,27,41
28804670,5,143
28804670,20,65
28804670,2,-36
28804670,4,45
28804670,1,-15
28804670,1,141
28804670,2,79
28804670,2,52
28804670,7,-25
28804670,3,-32
28804670,6,155
28804670,2,21
28804670,2,7
28804670,2,97
28804670,1,41
28804670,10,-18
28804670,1,-16
28804670,2,-31
28804670,5,-50
28804670,4,131
28804670,3,51
28804670,4,39
28804670,4,-35
28804670,4,61
28804670,3,28
28804670,21,-21
28804670,3,-48
28804670,4,43
28804670,1,-14
28804670,1,-23
28804670,1,33
28804670,2,-44
28804670,1,109
28804670,5,62
28804670,2,-30
28804670,1,-43
28804670,4,98
28804670,3,29
28804670,13,-19
28804670,9,144
28804670,2,107
28804670,2,112
28804670,3,32
28804670,1,-33
28804670,1,130
28804670,1,127
28804670,7,74
28804670,8,71
28804670,1,34
28804670,5,-40
28804670,1,-53
28804670,2,125
28804670,1,106
28804670,4,77
28804670,3,5
28804670,1,-41
28804670,2,-46
28804670,4,86
28804670,1,84
28804670,8,37
28804670,3,49
28804670,7,40
28804670,3,36
28804670,2,26
28804670,3,-29
28804670,1,142
28804670,9,78
28804670,3,73
28804670,6,-47
28804670,5,50
28804670,5,12
28804670,4,-24
28804670,10,64
28804670,11,-20
28804670,5,154
28804670,1,89
28804670,10,70
28804670,1,14
28804670,2,-38
28804670,4,91
28804670,5,76
28804670,11,67
28804670,2,58
28804670,4,35
28804670,4,22
28804670,1,-1
28804670,3,156
28804670,3,145
28804670,1,128
28804670,6,-26
28804670,6,-39
28804670,1,20
28804670,1,9
28804670,7,-49
28804670,5,99
28804670,1,95
28804670,5,83
28804670,1,93
28804670,9,-22
28804670,1,56
28804670,3,48
28804670,11,23
28804670,6,6
28804670,4,-28
28804670,1,-42
28804670,8,63
28804670,2,55
28804670,4,24
28804670,2,-34
28804670,4,54
28804670,4,10
28804670,12,-27
28804670,3,133
28804670,4,80
28804670,6,68
28804670,2,59
28804670,6,-17
28804670,13,135
28804670,4,72
28804670,16,66
28804670,13,38
28804670,1,30
28804670,2,90
28804670,7,81
28804670,6,69
12408168,4,152
12408168,1,103
12408168,2,-39
12408168,1,111
12408168,1,-46
12408168,3,97
12408168,3,15
12408168,2,10
12408168,1,-47
12408168,1,126
12408168,1,107
12408168,2,3
12408168,2,-32
12408168,1,-42
12408168,1,139
12408168,4,88
12408168,6,63
12408168,1,61
12408168,3,34
12408168,4,-40
12408168,1,108
12408168,1,68
12408168,3,8
12408168,1,-3
12408168,21,-18
12408168,1,137
12408168,4,110
12408168,1,49
12408168,1,12
12408168,2,150
12408168,3,-43
12408168,1,73
12408168,1,54
12408168,8,-2
12408168,1,-31
12408168,1,140
12408168,3,55
12408168,4,7
12408168,1,-16
12408168,1,155
12408168,1,154
12408168,2,153
12408168,4,62
12408168,2,56
12408168,3,156
12408168,4,125
12408168,1,78
12408168,1,-23
12408168,2,151
12408168,10,109
12408168,1,89
12408168,7,60
12408168,1,-21
12408168,3,157
12408168,3,-45
12408168,1,-49
12408168,5,-50
12408168,2,37
12408168,2,43
12408168,1,33
12408168,3,32
12408168,2,-5
12408168,3,-22
13273472,4,105
13273472,1,38
13273472,2,13
13273472,4,-9
13273472,1,-19
13273472,2,-44
13273472,11,148
13273472,2,28
13273472,9,-11
13273472,1,66
13273472,4,-46
13273472,4,131
13273472,11,21
13273472,1,7
13273472,19,-28
13273472,1,99
13273472,1,114
13273472,2,92
13273472,1,-12
13273472,1,135
13273472,5,45
13273472,7,-26
13273472,1,-43
13273472,8,104
13273472,3,149
13273472,6,101
13273472,2,76
13273472,3,69
13273472,1,63
13273472,14,43
13273472,2,12
13273472,1,151
13273472,19,-27
13273472,20,-30
13273472,10,-31
13273472,1,-3
13273472,7,102
13273472,1,68
13273472,1,61
13273472,3,44
13273472,5,24
13273472,24,-47
13273472,2,127
13273472,1,125
13273472,6,124
13273472,3,103
13273472,1,10
13273472,2,-10
13273472,11,-48
13273472,11,150
13273472,5,83
13273472,1,22
13273472,11,-25
13273472,38,-29
13273472,1,106
13273472,1,65
13273472,6,20
13273472,1,19
13273472,2,2
13273472,2,-16
13273472,14,-23
13273472,14,95
13273472,2,62
13273472,4,42
13273472,5,9
13273472,4,-24
13273472,5,118
13273472,5,107
13273472,1,98
13273472,1,84
13273472,9,37
13273472,1,-7
13273472,4,120
13273472,11,122
13273472,2,-21
13273472,1,80
13273472,1,78
13273472,4,31
13273472,7,23
13273472,14,-22
13273472,1,-37
13273472,1,88
154245955,1,99
154245955,1,112
154245955,1,109
154245955,1,103
154245955,9,95
154245955,2,113
154245955,1,111
154245955,2,105
154245955,2,97
154245955,1,135
154245955,1,117
154245955,2,116
201151734,7,143
201151734,1,142
201151734,7,140
201151734,2,137
201151734,1,148
201151734,2,147
201151734,9,144
201151734,6,139
201151734,5,138
201151734,1,136
201151734,2,157
201151734,2,153
201151734,5,145
6390826,1,66
6390826,6,-2
6390826,4,-20
6390826,1,-44
6390826,2,5
6390826,3,-24
6390826,1,101
6390826,1,-35
6390826,1,155
6390826,1,69
6390826,4,48
6390826,1,3
6390826,1,-29
6390826,1,-34
159524217,10,109
159524217,3,145
159524217,9,142
159524217,6,137
159524217,3,122
159524217,11,102
159524217,12,101
159524217,1,143
159524217,6,131
159524217,21,129
159524217,35,103
159524217,4,113
159524217,7,111
159524217,2,110
159524217,8,108
159524217,6,146
159524217,16,141
159524217,2,133
159524217,1,121
159524217,4,144
159524217,13,135
159524217,3,105
159524217,29,100
74137426,2,8
74137426,9,0
74137426,3,-1
74137426,1,32
74137426,2,16
74137426,3,14
74137426,7,13
74137426,2,9
74137426,5,59
74137426,2,33
74137426,5,12
74137426,2,1
74137426,14,-3
74137426,7,-4
74137426,5,-5
74137426,1,125
74137426,4,69
74137426,4,57
74137426,1,24
74137426,2,6
28607354,14,119
28607354,1,39
28607354,2,-46
28607354,6,152
28607354,1,137
28607354,2,-47
28607354,1,154
28607354,4,149
28607354,1,-31
28607354,3,136
28607354,11,128
28607354,10,138
28607354,11,126
28607354,2,92
28607354,1,81
28607354,1,-16
28607354,6,148
28607354,9,141
28607354,15,142
28607354,15,121
28607354,2,104
28607354,1,98
28607354,1,-22
28607354,1,-49
28607354,5,153
28607354,4,150
28607354,3,19
28607354,2,18
28607354,6,-50
28607354,10,125
28607354,4,122
28607354,6,131
28607354,1,102
28607354,1,21
28607354,2,-32
28607354,2,-39
28607354,3,144
28607354,3,140
28607354,24,116
28607354,3,-36
28607354,2,135
28607354,1,133
28607354,9,-35
28607354,3,-45
28607354,8,118
28607354,7,112
28607354,1,-2
28607354,8,-37
28607354,5,-48
28607354,2,134
28607354,6,111
28607354,1,145
28607354,3,132
28607354,1,99
28607354,1,41
28607354,2,-27
28607354,1,147
28607354,22,117
28607354,16,114
28607354,2,107
28607354,1,95
28607354,2,-3
28607354,2,-28
28607354,1,-34
28607354,2,146
28607354,4,139
28607354,14,127
28607354,14,123
28607354,48,115
28607354,1,106
28607354,1,87
28607354,1,-26
28607354,1,155
28607354,2,151
28607354,24,124
28607354,23,113
28607354,1,-41
28607354,2,129
28607354,2,109
144639586,3,90
144639586,1,91
144639586,17,85
144639586,1,115
144639586,1,101
144639586,3,98
144639586,1,95
144639586,1,94
144639586,1,108
144639586,10,89
144639586,4,97
144639586,3,92
144639586,4,87
144639586,11,86
57264250,1,8
57264250,10,-13
57264250,3,-14
57264250,1,62
57264250,2,27
57264250,1,23
57264250,1,26
57264250,3,22
57264250,1,14
57264250,1,155
57264250,1,57
57264250,3,51
57264250,1,18
57264250,5,7
57264250,2,-1
57264250,3,-2
57264250,2,136
57264250,1,123
57264250,2,64
57264250,1,37
57264250,7,21
57264250,2,9
57264250,1,109
57264250,1,96
57264250,1,50
57264250,2,-6
57264250,1,46
57264250,1,36
57264250,1,11
57264250,1,28
57264250,3,3
57264250,3,-7
57264250,3,-34
57264250,1,92
57264250,1,44
57264250,1,29
57264250,5,65
57264250,6,41
57264250,2,2
1618207,7,-44
1618207,5,-50
1618207,10,126
1618207,12,121
1618207,2,118
1618207,30,27
1618207,2,-46
1618207,4,30
1618207,1,-30
1618207,1,-40
1618207,2,-43
1618207,1,-27
1618207,1,155
1618207,2,151
1618207,4,115
1618207,1,9
1618207,2,28
1618207,4,-42
1618207,1,123
1618207,11,120
1618207,2,119
1618207,2,112
35160657,1,18
35160657,5,11
35160657,4,-36
35160657,9,85
35160657,1,36
35160657,2,35
35160657,12,-28
35160657,4,-42
35160657,12,-2
35160657,15,122
35160657,1,103
35160657,4,46
35160657,1,56
35160657,5,-7
35160657,5,5
35160657,10,-6
35160657,7,-21
35160657,1,-23
35160657,5,38
35160657,4,-19
35160657,6,134
35160657,4,61
35160657,1,10
35160657,8,-13
35160657,2,22
35160657,8,16
35160657,9,142
35160657,1,126
35160657,2,30
35160657,3,-16
35160657,31,121
35160657,1,78
35160657,5,62
35160657,9,23
35160657,4,32
35160657,3,-14
35160657,10,-20
35160657,1,99
35160657,3,28
35160657,1,21
35160657,1,-10
35160657,1,119
35160657,7,34
35160657,1,76
35160657,3,31
35160657,1,26
35160657,1,24
35160657,1,-45
35160657,1,47
35160657,8,15
35160657,1,83
35160657,6,77
35160657,1,33
35160657,6,-15
35160657,1,-30
201955121,34,150
201955121,9,146
201955121,27,151
201955121,16,149
201955121,19,154
201955121,14,153
201955121,4,145
201955121,6,141
201955121,21,140
201955121,1,138
201955121,59,152
201955121,21,147
201955121,20,144
201955121,37,143
201955121,9,139
201955121,5,137
201955121,21,155
201955121,17,148
107259688,3,155
107259688,1,148
107259688,7,146
107259688,23,95
107259688,8,90
107259688,3,49
107259688,7,150
107259688,4,149
107259688,1,142
107259688,2,126
107259688,1,117
107259688,1,75
107259688,1,156
107259688,1,104
107259688,4,82
107259688,1,57
107259688,21,46
107259688,17,44
107259688,3,103
107259688,1,59
107259688,4,121
107259688,9,94
107259688,1,66
107259688,2,98
107259688,2,73
107259688,2,88
107259688,2,87
107259688,7,86
107259688,1,60
107259688,5,61
107259688,10,47
107259688,11,151
107259688,2,145
107259688,12,133
107259688,2,129
107259688,1,127
107259688,10,67
107259688,1,134
107259688,1,100
107259688,8,97
107259688,2,132
107259688,4,135
107259688,2,106
107259688,1,107
107259688,2,62
107259688,14,52
107259688,3,136
107259688,1,116
107259688,1,119
107259688,1,115
107259688,55,45
107259688,9,43
107259688,7,51
107259688,1,42
107259688,6,154
107259688,3,147
107259688,1,152
107259688,2,93
107259688,9,50
298328,1,115
298328,7,72
298328,8,69
298328,1,9
298328,4,38
298328,1,32
298328,2,-25
298328,10,-34
298328,1,126
298328,4,57
298328,1,51
298328,4,37
298328,11,17
298328,7,48
298328,5,15
298328,9,130
298328,4,118
298328,1,79
298328,5,68
298328,1,56
298328,8,67
298328,1,58
298328,5,49
298328,8,18
298328,4,61
298328,1,16
298328,3,-12
298328,5,-30
298328,1,-38
298328,2,71
298328,1,10
298328,7,-27
298328,1,-64
298328,2,-26
298328,2,-32
298328,1,-28
298328,1,53
298328,1,46
298328,4,19
298328,13,11
298328,1,2
298328,1,-101
92164848,5,153
92164848,3,121
92164848,6,116
92164848,2,25
92164848,8,22
92164848,5,146
92164848,1,82
92164848,10,71
92164848,6,68
92164848,8,64
92164848,4,37
92164848,1,28
92164848,15,21
92164848,1,126
92164848,1,106
92164848,1,67
92164848,2,27
92164848,26,99
92164848,6,89
92164848,1,45
92164848,1,35
92164848,3,33
92164848,3,24
92164848,1,155
92164848,1,88
92164848,3,79
92164848,7,69
92164848,6,65
92164848,2,53
92164848,1,38
92164848,7,23
92164848,1,144
92164848,8,128
92164848,1,75
92164848,4,54
92164848,1,118
92164848,3,32
92164848,8,30
92164848,14,149
92164848,1,129
92164848,8,66
81507373,1,91
81507373,1,44
81507373,5,-47
81507373,14,148
81507373,4,137
81507373,1,92
81507373,7,13
81507373,24,8
81507373,5,16
81507373,24,9
81507373,2,-49
81507373,1,155
81507373,1,93
81507373,30,18
81507373,3,89
81507373,14,19
81507373,9,17
81507373,1,14
81507373,6,11
81507373,11,139
81507373,8,132
81507373,5,130
81507373,1,110
81507373,7,46
81507373,7,12
81507373,10,6
81507373,6,149
81507373,2,146
81507373,6,138
81507373,4,131
81507373,13,41
81507373,16,15
81507373,4,10
81507373,5,-48
81507373,2,147
81507373,14,134
81507373,2,90
81507373,2,49
81507373,23,7
134897701,1,145
134897701,1,114
134897701,1,95
134897701,4,85
134897701,1,77
134897701,1,149
134897701,1,126
134897701,1,116
134897701,1,111
134897701,1,100
134897701,1,80
134897701,7,78
134897701,2,74
134897701,1,147
134897701,2,124
134897701,1,119
134897701,6,107
134897701,3,94
134897701,1,87
134897701,1,75
134897701,5,73
134897701,3,112
134897701,1,93
134897701,2,92
134897701,3,89
134897701,1,79
26262349,2,22
26262349,1,71
26262349,1,139
26262349,1,136
26262349,1,75
26262349,4,72
26262349,1,17
26262349,3,-19
26262349,7,-28
26262349,1,153
26262349,4,4
26262349,2,-16
26262349,1,141
26262349,6,85
26262349,3,52
26262349,2,12
26262349,1,126
26262349,5,149
26262349,8,114
26262349,2,87
26262349,1,19
26262349,6,-8
26262349,8,-22
26262349,2,-32
26262349,2,150
26262349,9,-37
26262349,1,115
26262349,6,112
26262349,2,-9
26262349,29,-39
26262349,3,124
26262349,1,118
26262349,1,36
26262349,10,30
26262349,1,122
26262349,4,-11
26262349,2,90
26262349,2,62
26262349,2,59
26262349,4,143
26262349,1,127
26262349,4,65
26262349,1,50
26262349,4,-47
26262349,3,135
26262349,7,10
26262349,2,-43
26262349,4,44
26262349,2,86
26262349,7,38
26262349,5,37
26262349,9,14
26262349,3,11
26262349,3,-45
26262349,1,146
26262349,1,138
26262349,2,79
26262349,4,67
26262349,2,53
26262349,1,-42
26262349,4,144
26262349,1,128
26262349,1,110
26262349,3,39
26262349,8,-5
26262349,2,-35
26262349,6,156
26262349,7,-4
26262349,12,-36
26262349,1,3
26262349,6,113
26262349,1,96
26262349,1,64
26262349,16,-34
26262349,5,117
26262349,2,92
26262349,5,42
26262349,1,26
26262349,4,-10
26262349,2,-18
26262349,16,-31
26262349,1,120
26262349,1,132
26262349,5,89
26262349,3,63
26262349,6,-21
26262349,2,147
26262349,19,-40
26262349,7,9
26262349,3,108
26262349,3,76
26262349,3,21
26262349,4,13
26262349,3,8
26262349,2,-2
26262349,5,-33
26262349,2,129
26262349,1,116
26262349,7,35
26262349,3,-23
26262349,4,-44
26262349,2,130
26262349,4,49
26262349,1,51
26262349,2,7
26262349,3,-17
26262349,2,23
26262349,1,103
26262349,1,82
26262349,6,78
26262349,8,0
26262349,8,-3
26262349,5,-6
26262349,12,-25
26262349,3,111
26262349,6,-48
26262349,8,-27
26262349,1,99
26262349,1,56
26262349,3,54
26262349,13,40
26262349,10,-24
26262349,2,154
26262349,3,142
26262349,1,84
26262349,1,69
26262349,3,60
26262349,1,45
26262349,2,41
26262349,1,31
26262349,2,152
26262349,8,-14
26262349,5,-15
26262349,2,-26
26262349,1,28
26262349,5,55
26262349,2,32
26262349,6,6
26262349,2,102
26262349,7,-7
26262349,1,148
26262349,2,24
26262349,5,47
26262349,1,70
26262349,1,43
26262349,5,18
26262349,5,5
26262349,4,-1
26262349,3,-13
26262349,5,-29
26262349,3,131
26262349,14,-46
26262349,4,46
26262349,8,-12
26262349,9,-38
26262349,4,-41
26262349,7,-49
26262349,6,-50
26262349,1,68
26262349,2,93
26262349,5,1
26262349,1,-30
26262349,1,106
24227197,1,79
24227197,5,42
24227197,7,13
24227197,8,-16
24227197,11,155
24227197,4,127
24227197,5,118
24227197,62,100
24227197,23,15
24227197,20,-31
24227197,6,157
24227197,21,153
24227197,2,110
24227197,96,94
24227197,2,-12
24227197,9,58
24227197,2,18
24227197,9,6
24227197,80,-4
24227197,24,-13
24227197,7,-15
24227197,1,-46
24227197,1,22
24227197,14,14
24227197,10,104
24227197,28,99
24227197,1,62
24227197,1,23
24227197,2,19
24227197,11,156
24227197,9,113
24227197,3,112
24227197,27,105
24227197,34,96
24227197,25,-27
24227197,1,36
24227197,5,33
24227197,14,-1
24227197,5,-19
24227197,10,154
24227197,10,101
24227197,42,95
24227197,47,89
24227197,6,-32
24227197,23,148
24227197,15,131
24227197,14,117
24227197,25,24
24227197,3,12
24227197,47,-3
24227197,6,-18
24227197,3,-29
24227197,41,0
24227197,2,-44
24227197,63,98
24227197,2,52
24227197,7,16
24227197,48,1
24227197,1,-17
24227197,71,97
24227197,40,93
24227197,32,-2
24227197,12,-5
24227197,2,116
24227197,3,106
24227197,1,103
24227197,26,-30
24227197,40,25
24227197,12,152
24227197,4,124
24227197,19,102
24227197,3,90
24227197,2,123
1257084,20,105
1257084,23,2
1257084,74,8
1257084,119,65
1257084,9,92
1257084,25,14
1257084,22,-9
1257084,14,96
1257084,14,148
1257084,38,54
1257084,22,17
1257084,29,-4
1257084,18,153
1257084,53,47
1257084,52,44
1257084,33,150
1257084,12,72
1257084,12,102
1257084,35,52
1257084,25,31
1257084,24,-31
